90.00,70.87,0.75,87.00,63.88,0.75,87.00
90.00,71.37,0.50,88.00,64.37,0.50,88.00
90.00,71.62,0.25,89.00,64.37,0.00,90.00
90.00,71.37,-0.25,91.00,64.37,0.00,90.00
90.00,71.12,-0.25,91.00,64.12,-0.25,91.00
90.00,70.87,-0.25,91.00,63.88,-0.25,91.00
90.00,70.62,-0.25,91.00,63.38,-0.50,92.00
90.00,70.37,-0.25,91.00,62.88,-0.50,92.00
90.00,70.12,-0.25,91.00,62.38,-0.50,92.00
90.00,69.87,-0.25,91.00,61.88,-0.50,92.00
90.00,69.62,-0.25,91.00,61.63,-0.25,91.00
90.00,69.37,-0.25,91.00,61.13,-0.50,92.00
90.00,69.12,-0.25,91.00,60.63,-0.50,92.00
90.00,69.12,0.00,90.00,60.38,-0.25,91.00
90.00,68.87,-0.25,91.00,60.13,-0.25,91.00
90.00,68.87,0.00,90.00,59.88,-0.25,91.00
90.00,68.87,0.00,90.00,59.63,-0.25,91.00
90.00,68.87,0.00,90.00,59.38,-0.25,91.00
90.00,68.87,0.00,90.00,59.13,-0.25,91.00
90.00,68.87,0.00,90.00,59.13,0.00,90.00
90.00,69.12,0.25,89.00,58.88,-0.25,91.00
90.00,69.12,0.00,90.00,58.88,0.00,90.00
90.00,69.12,0.00,90.00,58.88,0.00,90.00
90.00,69.12,0.00,90.00,58.88,0.00,90.00
90.00,69.12,0.00,90.00,58.88,0.00,90.00
90.00,68.87,-0.25,91.00,59.13,0.25,89.00
90.00,68.87,0.00,90.00,59.13,0.00,90.00
